-0.03946363786073892, 272.9845974985472
-0.576324811489767, 220.2430355744479
-1.1929216965172391, 182.31596773763064
-1.7102606456506657, 164.4438796564572
-2.2473014716523534, 139.67918228942298
-2.525672823087325, 124.92494008351693
-2.8039543483359695, 108.89091601405354
-3.1617320484861797, 90.92697216461268
-3.6985932221152074, 73.35956881316068
-4.076192567382115, 59.70060925589919
-4.433820557221777, 47.75896435556413
-4.950979853982544, 40.91645306932317
-5.328639083373673, 33.87427028456261
-5.984939142758762, 27.094695676743857
-6.422632206680074, 24.43958162309303
-6.919909974199925, 21.118640341494228
-7.477431170684724, 21.113030656752564
-7.8755408284968595, 20.397090103596938
-8.492526960331759, 18.876244038372448
-8.76955091897179, 11.47647676040562
