-0.034467450082638074, 117.85423042856235
-1.3903797089201375, 91.80135418270558
-2.334223011462407, 65.4329995745128
-3.216544803940972, 47.90172697522377
-4.283687867393386, 33.5384906637099
-5.350830930845802, 23.482041818274155
-6.397531009472667, 16.736379561416356
-7.896159050914909, 10.910521593451886
-8.717472814895247, 8.808907582337405
-9.784551693151977, 6.112937376662702
-10.604517568022938, 4.0942375601396845
-11.42422670211116, 2.6462954479441914
-12.843650212078588, 2.6444392239469208
-13.519809156018168, 1.8192020935976299
-14.276520520541942, 0.9841708309091314
