111.98317644434898, -7.221247589017112
189.55432978539056, -7.266126430955378
363.34347132365343, -7.473882390115136
321.08553436289026, -8.757348149220919
2967.594323374915, -12.085763516315694
202.49472215894048, -7.779122698457634
191.03837051570355, -8.26921051418942
321.1475934060535, -9.153926034665494
302.94044563357977, -9.387404630403733
314.31387524793723, -10.017140195775106
312.1204746739921, -10.647023876136375
323.8311913851602, -11.23010321969074
416.0151414892802, -15.265027088585935
694.080732830356, -15.636548854906561
424.6591357894306, -12.465579722070455
491.39834251571824, -11.99852378726738
453.2938285630229, -11.368936336885902
446.67445182868175, -11.182360821281165
436.9361197671508, -10.949153769691069
394.2270921470671, -9.876406269542953
414.8957912198808, -9.736264803270382
402.8119971008213, -9.083176441158855
606.7478531673879, -9.688324918207615
606.8168336743272, -9.92160602729266
648.7071141430133, -11.904273282030694
724.0957464031192, -12.510433878177071
962.8768741336454, -12.346174354383221
768.2871510314982, -14.073219822393675
1860.3329401003284, -13.790295505862067
2527.963142887306, -13.066087262769162
